Id,WnvPresent
32437,5.53527161173e-06
32438,5.53527161173e-06
32439,5.15144747624e-05
32440,7.94294555817e-06
32441,7.94294555817e-06
32442,8.75322899016e-14
32443,1.96343321376e-14
32444,7.01078946008e-08
32445,7.94294555817e-06
32446,7.94294555817e-06
32447,4.56733941974e-05
32448,5.47171794096e-06
32449,5.47171794096e-06
32450,6.80806864876e-14
32451,2.17552467333e-14
32452,6.90428265671e-08
32453,5.47171794096e-06
32454,5.47171794096e-06
32455,0.000319385027979
32456,4.82055511384e-05
32457,4.82055511384e-05
32458,7.40811838956e-12
32459,1.01139170823e-12
32460,2.42639862336e-06
32461,4.82055511384e-05
32462,4.82055511384e-05
32463,0.000502064358443
32464,7.07486178726e-05
32465,7.07486178726e-05
32466,4.28128955898e-11
32467,3.81693808504e-12
32468,7.76339766162e-06
32469,7.07486178726e-05
32470,7.07486178726e-05
32471,0.000156392212375
32472,1.47500059029e-05
32473,1.47500059029e-05
32474,1.57910956446e-12
32475,2.44070117849e-13
32476,7.59171939535e-07
32477,1.47500059029e-05
32478,1.47500059029e-05
32479,1.14102485895e-05
32480,3.37893652613e-06
32481,3.37893652613e-06
32482,8.00990946747e-14
32483,1.1845619395e-14
32484,1.01534070041e-08
32485,3.37893652613e-06
32486,3.37893652613e-06
32487,4.01376655645e-06
32488,1.76277580977e-06
32489,1.76277580977e-06
32490,2.03066069412e-14
32491,2.11621673927e-15
32492,3.45465434037e-09
32493,1.76277580977e-06
32494,1.76277580977e-06
32495,3.32848367179e-06
32496,1.74943977527e-06
32497,1.74943977527e-06
32498,2.7244496264e-14
32499,2.0994759801e-15
32500,3.02616220971e-09
32501,1.74943977527e-06
32502,1.74943977527e-06
32503,2.52685958912e-06
32504,1.37013512358e-06
32505,1.37013512358e-06
32506,1.23944654046e-14
32507,8.74197452691e-16
32508,1.75196968044e-09
32509,1.37013512358e-06
32510,1.37013512358e-06
32511,3.92102356273e-06
32512,1.81890743534e-06
32513,1.81890743534e-06
32514,2.42832064e-14
32515,1.66467226305e-15
32516,2.48947151782e-09
32517,1.81890743534e-06
32518,1.81890743534e-06
32519,2.00270042114e-05
32520,5.52633628104e-06
32521,5.52633628104e-06
32522,1.31049874728e-13
32523,1.35705308414e-14
32524,8.85153461638e-09
32525,5.52633628104e-06
32526,5.52633628104e-06
32527,1.92337138287e-05
32528,5.2952959777e-06
32529,5.2952959777e-06
32530,1.19110111856e-13
32531,1.22396023709e-14
32532,8.41332870039e-09
32533,5.2952959777e-06
32534,5.2952959777e-06
32535,7.05737547833e-05
32536,1.35579912239e-05
32537,1.35579912239e-05
32538,3.0987701554e-13
32539,8.86702413968e-14
32540,1.69379717363e-07
32541,1.35579912239e-05
32542,1.35579912239e-05
32543,1.16943747344e-05
32544,4.44421812063e-06
32545,4.44421812063e-06
32546,1.09553920026e-13
32547,1.42922782984e-14
32548,9.0876470793e-09
32549,4.44421812063e-06
32550,4.44421812063e-06
32551,0.000242972790147
32552,2.48934102274e-05
32553,2.48934102274e-05
32554,3.23156193645e-12
32555,8.93200661004e-13
32556,1.88991998584e-06
32557,2.48934102274e-05
32558,2.48934102274e-05
32559,0.000124513899209
32560,9.45275587583e-06
32561,9.45275587583e-06
32562,2.40156500372e-13
32563,6.82990583577e-14
32564,2.09819305041e-07
32565,9.45275587583e-06
32566,9.45275587583e-06
32567,8.38994965306e-05
32568,1.29941845444e-05
32569,1.29941845444e-05
32570,1.00360334192e-12
32571,3.20797831658e-13
32572,3.11810680387e-07
32573,1.29941845444e-05
32574,1.29941845444e-05
32575,3.51871931343e-05
32576,4.16635839429e-06
32577,4.16635839429e-06
32578,2.26794664049e-14
32579,7.36224266501e-15
32580,2.44036293395e-08
32581,4.16635839429e-06
32582,4.16635839429e-06
32583,3.1904251955e-05
32584,4.4601360969e-06
32585,4.4601360969e-06
32586,3.41260731425e-14
32587,8.71700410151e-15
32588,2.8855099643e-08
32589,4.4601360969e-06
32590,4.4601360969e-06
32591,8.28633619676e-06
32592,3.02822468257e-06
32593,3.02822468257e-06
32594,4.14156793441e-14
32595,5.49066111113e-15
32596,6.49914699835e-09
32597,3.02822468257e-06
32598,3.02822468257e-06
32599,4.25151529271e-06
32600,1.10247287921e-06
32601,1.10247287921e-06
32602,1.18697742336e-14
32603,1.02077020441e-15
32604,1.52983903323e-09
32605,1.10247287921e-06
32606,1.10247287921e-06
32607,0.000280126580037
32608,5.88836519455e-05
32609,5.88836519455e-05
32610,2.64918057109e-12
32611,5.99538485264e-13
32612,4.23725123255e-06
32613,5.88836519455e-05
32614,5.88836519455e-05
32615,0.000452716805739
32616,7.53983986215e-05
32617,7.53983986215e-05
32618,1.66346329072e-11
32619,2.16496720724e-12
32620,4.41771499027e-06
32621,7.53983986215e-05
32622,7.53983986215e-05
32623,0.000175488705281
32624,3.65142477676e-05
32625,3.65142477676e-05
32626,6.76258148872e-13
32627,1.35412175722e-13
32628,4.76623000623e-07
32629,3.65142477676e-05
32630,3.65142477676e-05
32631,2.90012940241e-05
32632,7.49182891013e-06
32633,7.49182891013e-06
32634,2.08660738969e-13
32635,2.22190548702e-14
32636,1.22694645555e-08
32637,7.49182891013e-06
32638,7.49182891013e-06
32639,0.00315872789361
32640,0.000400951510528
32641,0.000400951510528
32642,1.67299063492e-10
32643,6.97440855069e-11
32644,0.000173073014594
32645,0.000400951510528
32646,0.000400951510528
32647,0.000333431962645
32648,0.000333431962645
32649,0.000333431962645
32650,0.00034862087341
32651,0.00034862087341
32652,0.00034862087341
32653,2.43553371915e-10
32654,1.35551595989e-11
32655,4.87911092932e-05
32656,0.00034862087341
32657,0.00034862087341
32658,0.000733864086214
32659,0.00063778727781
32660,0.00063778727781
32661,1.36027256126e-09
32662,7.09208108907e-11
32663,0.000197731962544
32664,0.00063778727781
32665,0.00063778727781
32666,2.11587212107e-05
32667,3.53653172169e-06
32668,3.53653172169e-06
32669,1.94300386327e-13
32670,2.04289405217e-14
32671,3.28450617815e-08
32672,3.53653172169e-06
32673,3.53653172169e-06
32674,7.96710810391e-06
32675,6.53120014249e-06
32676,6.53120014249e-06
32677,8.28786502318e-14
32678,7.19781662929e-15
32679,2.07886632353e-08
32680,6.53120014249e-06
32681,6.53120014249e-06
32682,1.64847133419e-05
32683,2.94773826681e-06
32684,2.94773826681e-06
32685,1.69758765422e-13
32686,1.77047792253e-14
32687,2.89837860379e-08
32688,2.94773826681e-06
32689,2.94773826681e-06
32690,4.16846478402e-06
32691,1.85174565104e-06
32692,1.85174565104e-06
32693,2.65055277802e-14
32694,1.88574521531e-15
32695,2.61303245708e-09
32696,1.85174565104e-06
32697,1.85174565104e-06
32698,3.38261838806e-06
32699,1.28128465349e-06
32700,1.28128465349e-06
32701,1.15084426838e-14
32702,1.07452672689e-15
32703,2.05896100169e-09
32704,1.28128465349e-06
32705,1.28128465349e-06
32706,1.79585658771e-05
32707,5.15596002515e-06
32708,5.15596002515e-06
32709,1.82632107679e-13
32710,1.97310023138e-14
32711,8.73069083696e-09
32712,5.15596002515e-06
32713,5.15596002515e-06
32714,9.15198252187e-05
32715,0.000143557292176
32716,0.000143557292176
32717,5.34379138162e-12
32718,1.09363570717e-12
32719,2.78770539808e-06
32720,0.000143557292176
32721,0.000143557292176
32722,6.59400611767e-05
32723,0.000100684330391
32724,0.000100684330391
32725,5.18400556856e-12
32726,9.23478849814e-13
32727,2.05151968657e-06
32728,0.000100684330391
32729,0.000100684330391
32730,9.70770779531e-05
32731,0.000148922103108
32732,0.000148922103108
32733,6.9386198176e-12
32734,1.36471172904e-12
32735,3.36177254212e-06
32736,0.000148922103108
32737,0.000148922103108
32738,9.66873049038e-05
32739,0.000128166851937
32740,0.000128166851937
32741,3.56691629358e-12
32742,2.94440714215e-13
32743,1.46170236803e-06
32744,0.000128166851937
32745,0.000128166851937
32746,0.00066613702802
32747,0.000717724615242
32748,0.000717724615242
32749,1.11867515251e-10
32750,2.39917304773e-11
32751,4.02633195336e-05
32752,0.000717724615242
32753,0.000717724615242
32754,0.000529263284989
32755,0.000101339806861
32756,0.000101339806861
32757,2.72694922199e-11
32758,3.76811862962e-12
32759,6.10401639278e-06
32760,0.000101339806861
32761,0.000101339806861
32762,8.85274421307e-05
32763,3.56983036909e-05
32764,3.56983036909e-05
32765,8.77740859596e-13
32766,2.00398562761e-13
32767,1.89611455426e-07
32768,3.56983036909e-05
32769,3.56983036909e-05
32770,5.32357535121e-06
32771,8.40998200147e-06
32772,8.40998200147e-06
32773,1.12138014261e-13
32774,4.034976546e-15
32775,1.79854620086e-08
32776,8.40998200147e-06
32777,8.40998200147e-06
32778,0.000142634627991
32779,3.3073603845e-05
32780,3.3073603845e-05
32781,5.88283328301e-13
32782,8.8649268861e-14
32783,2.77491835732e-07
32784,3.3073603845e-05
32785,3.3073603845e-05
32786,5.59452973903e-06
32787,7.83225914347e-06
32788,7.83225914347e-06
32789,2.90990945532e-13
32790,1.98104184288e-14
32791,1.98468992352e-08
32792,7.83225914347e-06
32793,7.83225914347e-06
32794,5.03329138155e-05
32795,9.71891495283e-05
32796,9.71891495283e-05
32797,7.48938324552e-12
32798,1.50827484183e-12
32799,2.01304123948e-06
32800,9.71891495283e-05
32801,9.71891495283e-05
32802,7.11091270205e-05
32803,0.000121769262478
32804,0.000121769262478
32805,3.21126718966e-12
32806,4.91750412092e-13
32807,1.50389928422e-06
32808,0.000121769262478
32809,0.000121769262478
32810,0.000184291886399
32811,9.56835901889e-06
32812,9.56835901889e-06
32813,2.38524629735e-12
32814,4.94488347838e-13
32815,9.62274839367e-07
32816,9.56835901889e-06
32817,9.56835901889e-06
32818,6.57991695334e-05
32819,6.76620256854e-05
32820,6.76620256854e-05
32821,5.73608868737e-13
32822,1.28728814717e-13
32823,4.48198733238e-07
32824,6.76620256854e-05
32825,6.76620256854e-05
32826,1.46728152686e-05
32827,2.28824865189e-05
32828,2.28824865189e-05
32829,5.99293780833e-13
32830,7.81141712186e-14
32831,1.20410419413e-07
32832,2.28824865189e-05
32833,2.28824865189e-05
32834,0.000367824948626
32835,6.01430074312e-05
32836,6.01430074312e-05
32837,1.53327871233e-11
32838,4.38836944214e-12
32839,1.22428473333e-05
32840,6.01430074312e-05
32841,6.01430074312e-05
32842,0.000915878161322
32843,0.000102968100691
32844,0.000102968100691
32845,5.75013474335e-12
32846,2.03784471936e-12
32847,1.12954321594e-05
32848,0.000102968100691
32849,0.000102968100691
32850,0.00014993044897
32851,2.16014977923e-05
32852,2.16014977923e-05
32853,2.29707377251e-12
32854,1.03250043335e-13
32855,1.28963802126e-06
32856,2.16014977923e-05
32857,2.16014977923e-05
32858,0.000121671182569
32859,0.000205955744605
32860,0.000205955744605
32861,1.30723461569e-11
32862,2.92462278353e-12
32863,5.23123389939e-06
32864,0.000205955744605
32865,0.000205955744605
32866,1.64556404343e-05
32867,1.20794511531e-05
32868,1.20794511531e-05
32869,2.21280093316e-13
32870,1.86083550099e-14
32871,2.86698380592e-08
32872,1.20794511531e-05
32873,1.20794511531e-05
32874,0.000390039582271
32875,0.000667681510095
32876,0.000667681510095
32877,4.15393934527e-11
32878,1.16024169439e-11
32879,1.80571241799e-05
32880,0.000667681510095
32881,0.000667681510095
32882,2.86156591756e-05
32883,1.829125722e-05
32884,1.829125722e-05
32885,3.3874554637e-12
32886,1.44491515107e-13
32887,1.55372291033e-07
32888,1.829125722e-05
32889,1.829125722e-05
32890,4.80122689623e-05
32891,2.6153627914e-05
32892,2.6153627914e-05
32893,5.1201712141e-12
32894,2.10800886295e-13
32895,2.54845133441e-07
32896,2.6153627914e-05
32897,2.6153627914e-05
32898,0.000266823364655
32899,1.64731154655e-05
32900,1.64731154655e-05
32901,4.78246565613e-12
32902,7.62931981046e-13
32903,1.78220136604e-06
32904,1.64731154655e-05
32905,1.64731154655e-05
32906,0.000221186812269
32907,2.47218686127e-05
32908,2.47218686127e-05
32909,1.75418045974e-12
32910,4.82006470327e-13
32911,1.26942006773e-06
32912,2.47218686127e-05
32913,2.47218686127e-05
32914,7.52839150664e-06
32915,3.58973397852e-06
32916,3.58973397852e-06
32917,5.2487202952e-14
32918,8.95868208312e-15
32919,3.3800915844e-08
32920,3.58973397852e-06
32921,3.58973397852e-06
32922,0.000359804020263
32923,0.000114416478027
32924,0.000114416478027
32925,3.84455869917e-11
32926,1.42414422269e-11
32927,5.71341188333e-05
32928,0.000114416478027
32929,0.000114416478027
32930,0.000583029468544
32931,0.000134376823553
32932,0.000134376823553
32933,3.10282459448e-11
32934,1.00888568333e-11
32935,6.19040365564e-05
32936,0.000134376823553
32937,0.000134376823553
32938,0.00104846525937
32939,0.000312496937113
32940,0.000312496937113
32941,9.19770717922e-11
32942,2.17311012934e-11
32943,0.00014870542509
32944,0.000312496937113
32945,0.000312496937113
32946,2.92370577881e-06
32947,2.14531655729e-06
32948,2.14531655729e-06
32949,2.42092129899e-14
32950,2.22474982366e-15
32951,2.71284257281e-08
32952,2.14531655729e-06
32953,2.14531655729e-06
32954,5.72951557842e-06
32955,3.09463121084e-06
32956,3.09463121084e-06
32957,3.15824162612e-14
32958,4.08367628179e-15
32959,4.7636849132e-08
32960,3.09463121084e-06
32961,3.09463121084e-06
32962,2.25919279728e-06
32963,1.37910581088e-06
32964,1.37910581088e-06
32965,2.27768751939e-14
32966,1.5314225455e-15
32967,1.82641617386e-08
32968,1.37910581088e-06
32969,1.37910581088e-06
32970,2.92563299809e-06
32971,2.33919331549e-06
32972,2.33919331549e-06
32973,2.51904566135e-14
32974,2.43242642045e-15
32975,2.65312518621e-08
32976,2.33919331549e-06
32977,2.33919331549e-06
32978,3.01186883007e-05
32979,2.56660114246e-05
32980,2.56660114246e-05
32981,5.0060265178e-13
32982,8.80832949982e-14
32983,1.0365322396e-06
32984,2.56660114246e-05
32985,2.56660114246e-05
32986,1.16108294606e-05
32987,9.9844946817e-06
32988,9.9844946817e-06
32989,7.31253639997e-14
32990,1.51663620898e-14
32991,2.22135781769e-07
32992,9.9844946817e-06
32993,9.9844946817e-06
32994,1.209097627e-05
32995,4.04549746236e-06
32996,4.04549746236e-06
32997,8.28804310338e-13
32998,4.76796099618e-14
32999,2.58044480006e-07
33000,4.04549746236e-06
33001,4.04549746236e-06
33002,4.34447429143e-06
33003,5.29270573679e-06
33004,5.29270573679e-06
33005,7.07248251934e-14
33006,5.91604402186e-15
33007,5.1516948929e-08
33008,5.29270573679e-06
33009,5.29270573679e-06
33010,6.42268742013e-06
33011,2.86455156129e-06
33012,2.86455156129e-06
33013,3.94899770436e-13
33014,1.35879102634e-14
33015,9.18883031886e-08
33016,2.86455156129e-06
33017,2.86455156129e-06
33018,8.97076552064e-06
33019,4.21088952862e-06
33020,4.21088952862e-06
33021,6.31771815852e-13
33022,2.37129499386e-14
33023,1.60537481975e-07
33024,4.21088952862e-06
33025,4.21088952862e-06
33026,3.04525874526e-05
33027,2.94059464068e-05
33028,2.94059464068e-05
33029,1.21108648826e-13
33030,2.40938183033e-14
33031,3.42300950251e-07
33032,2.94059464068e-05
33033,2.94059464068e-05
33034,0.00135094323196
33035,0.001156039536
33036,0.001156039536
33037,2.1166016162e-10
33038,8.0322123952e-11
33039,0.000286568974843
33040,0.001156039536
33041,0.001156039536
33042,3.52819415639e-06
33043,4.33341568851e-07
33044,4.33341568851e-07
33045,6.3922074048e-15
33046,3.2205352031e-16
33047,1.01562349641e-08
33048,4.33341568851e-07
33049,4.33341568851e-07
33050,5.44172362424e-05
33051,0.000190852297237
33052,0.000190852297237
33053,1.15330054534e-11
33054,2.28347505835e-12
33055,7.87183398643e-06
33056,0.000190852297237
33057,0.000190852297237
33058,0.000242100533796
33059,7.99988483777e-05
33060,7.99988483777e-05
33061,3.60745482965e-12
33062,1.06936172157e-12
33063,7.82167444413e-06
33064,7.99988483777e-05
33065,7.99988483777e-05
33066,0.00120949861594
33067,0.000312449847115
33068,0.000312449847115
33069,6.06305491924e-11
33070,1.7659512741e-11
33071,0.000123357167467
33072,0.000312449847115
33073,0.000312449847115
33074,0.000423283490818
33075,0.000197228087927
33076,0.000197228087927
33077,1.17782589237e-10
33078,4.17910740735e-11
33079,0.000101561920019
33080,0.000197228087927
33081,0.000197228087927
33082,0.000347417168086
33083,1.30563175844e-05
33084,1.30563175844e-05
33085,9.58072488531e-13
33086,5.8572362184e-14
33087,2.16629928218e-06
33088,1.30563175844e-05
33089,1.30563175844e-05
33090,0.000114682232379
33091,3.18758175126e-05
33092,3.18758175126e-05
33093,1.22765794926e-12
33094,3.09706253698e-13
33095,6.05292325417e-06
33096,3.18758175126e-05
33097,3.18758175126e-05
33098,0.000156038149726
33099,9.10016824491e-05
33100,9.10016824491e-05
33101,1.88073363307e-12
33102,3.89570916758e-13
33103,6.09755852565e-06
33104,9.10016824491e-05
33105,9.10016824491e-05
33106,0.000191914528841
33107,6.04351298534e-05
33108,6.04351298534e-05
33109,7.01854535861e-13
33110,2.08329081525e-13
33111,5.98124142925e-06
33112,6.04351298534e-05
33113,6.04351298534e-05
33114,0.000198459340027
33115,5.95724850427e-05
33116,5.95724850427e-05
33117,1.81366640456e-11
33118,4.39471029012e-12
33119,1.94259609998e-05
33120,5.95724850427e-05
33121,5.95724850427e-05
33122,3.24787106365e-05
33123,2.07305147342e-05
33124,2.07305147342e-05
33125,7.90333347812e-13
33126,1.39630969005e-13
33127,1.28100975871e-06
33128,2.07305147342e-05
33129,2.07305147342e-05
33130,4.66518122266e-06
33131,3.14558064929e-06
33132,3.14558064929e-06
33133,2.15939042363e-13
33134,1.03867440568e-14
33135,5.58155193175e-08
33136,3.14558064929e-06
33137,3.14558064929e-06
33138,8.44424994284e-06
33139,1.15201228255e-05
33140,1.15201228255e-05
33141,1.85693284751e-13
33142,2.40476329848e-14
33143,1.86099441635e-07
33144,1.15201228255e-05
33145,1.15201228255e-05
33146,2.77726621789e-06
33147,3.13047667078e-06
33148,3.13047667078e-06
33149,2.94692283e-14
33150,2.29439922533e-15
33151,2.04708143769e-08
33152,3.13047667078e-06
33153,3.13047667078e-06
33154,5.64565161767e-05
33155,1.33519215524e-05
33156,1.33519215524e-05
33157,1.1137459878e-11
33158,6.96347493556e-13
33159,2.67766540674e-06
33160,1.33519215524e-05
33161,1.33519215524e-05
33162,0.000176955756615
33163,0.000276957085589
33164,0.000276957085589
33165,9.83597491649e-12
33166,1.41195074296e-12
33167,1.01878586065e-05
33168,0.000276957085589
33169,0.000276957085589
33170,0.000397487921873
33171,0.00045345450053
33172,0.00045345450053
33173,6.50671877489e-11
33174,1.93031372137e-11
33175,5.69286494283e-05
33176,0.00045345450053
33177,0.00045345450053
33178,4.35333058704e-05
33179,6.35650285403e-05
33180,6.35650285403e-05
33181,3.364594573e-13
33182,9.64870137997e-14
33183,8.59341810155e-07
33184,6.35650285403e-05
33185,6.35650285403e-05
33186,7.04626654624e-05
33187,0.000197052329895
33188,0.000197052329895
33189,1.81187432679e-12
33190,4.58329446444e-13
33191,3.21374841405e-06
33192,0.000197052329895
33193,0.000197052329895
33194,3.97752846766e-05
33195,0.000141523996717
33196,0.000141523996717
33197,1.51488283723e-12
33198,4.61490004197e-13
33199,2.16961348087e-06
33200,0.000141523996717
33201,0.000141523996717
33202,3.23658878187e-06
33203,4.21625009039e-06
33204,4.21625009039e-06
33205,3.69698812308e-14
33206,3.30189367059e-15
33207,2.14155360112e-08
33208,4.21625009039e-06
33209,4.21625009039e-06
33210,9.56987267209e-10
33211,1.99035524173e-10
33212,1.99035524173e-10
33213,1.45129252063e-17
33214,4.83364800403e-19
33215,4.4679203913e-12
33216,1.99035524173e-10
33217,1.99035524173e-10
33218,0.00167895201594
33219,0.000724593701307
33220,0.000724593701307
33221,5.55192336549e-10
33222,3.03620323328e-10
33223,0.000285352492938
33224,0.000724593701307
33225,0.000724593701307
33226,2.39793098444e-05
33227,4.69083497592e-05
33228,4.69083497592e-05
33229,2.40047630211e-12
33230,2.18080612705e-13
33231,1.04897264919e-06
33232,4.69083497592e-05
33233,4.69083497592e-05
33234,6.48276836728e-05
33235,0.000234648934565
33236,0.000234648934565
33237,9.6497965868e-12
33238,2.27145125625e-12
33239,7.95798132458e-06
33240,0.000234648934565
33241,0.000234648934565
33242,3.03292381432e-05
33243,1.29525897137e-05
33244,1.29525897137e-05
33245,6.92106701811e-12
33246,3.22307800024e-13
33247,1.24677774238e-06
33248,1.29525897137e-05
33249,1.29525897137e-05
33250,0.00018809257017
33251,4.6819459385e-05
33252,4.6819459385e-05
33253,1.0334861222e-12
33254,2.53242007442e-13
33255,3.02362491311e-06
33256,4.6819459385e-05
33257,4.6819459385e-05
33258,9.04604967218e-05
33259,0.000491968006827
33260,0.000491968006827
33261,7.37414296292e-12
33262,2.80482516553e-12
33263,8.30451608635e-06
33264,0.000491968006827
33265,0.000491968006827
33266,7.79511974542e-05
33267,0.000396301387809
33268,0.000396301387809
33269,2.6316347105e-12
33270,1.1388943174e-12
33271,4.25425696449e-06
33272,0.000396301387809
33273,0.000396301387809
33274,0.000150267791469
33275,3.78078948415e-05
33276,3.78078948415e-05
33277,2.42079446766e-12
33278,6.17042658288e-13
33279,1.06097577373e-05
33280,3.78078948415e-05
33281,3.78078948415e-05
33282,0.000279146246612
33283,6.82082754793e-05
33284,6.82082754793e-05
33285,9.49531772654e-12
33286,2.76420162801e-12
33287,3.25872679241e-05
33288,6.82082754793e-05
33289,6.82082754793e-05
33290,0.000793460290879
33291,0.000186335892067
33292,0.000186335892067
33293,1.16902557079e-10
33294,4.76925096637e-11
33295,8.15815365058e-05
33296,0.000186335892067
33297,0.000186335892067
33298,0.00015987061488
33299,5.3186072364e-06
33300,5.3186072364e-06
33301,2.09975442524e-13
33302,1.22215004298e-14
33303,5.60930004667e-07
33304,5.3186072364e-06
33305,5.3186072364e-06
33306,0.000445180223323
33307,0.00010221775301
33308,0.00010221775301
33309,1.38658693902e-11
33310,4.31358247732e-12
33311,4.51589621662e-05
33312,0.00010221775301
33313,0.00010221775301
33314,1.91133804037e-05
33315,7.614932656e-06
33316,7.614932656e-06
33317,2.55649668102e-13
33318,3.57229809698e-14
33319,4.57414529365e-07
33320,7.614932656e-06
33321,7.614932656e-06
33322,0.00055303319823
33323,0.000161477422807
33324,0.000161477422807
33325,3.49028340951e-11
33326,5.71575642719e-12
33327,5.23385424458e-05
33328,0.000161477422807
33329,0.000161477422807
33330,3.59297955583e-05
33331,1.89133115782e-05
33332,1.89133115782e-05
33333,1.19978441245e-12
33334,1.60661848408e-13
33335,1.5261042563e-06
33336,1.89133115782e-05
33337,1.89133115782e-05
33338,2.29710149142e-05
33339,9.70987457549e-06
33340,9.70987457549e-06
33341,3.3313315214e-13
33342,4.74870217747e-14
33343,6.0335253238e-07
33344,9.70987457549e-06
33345,9.70987457549e-06
33346,1.59401170094e-05
33347,1.1177910892e-05
33348,1.1177910892e-05
33349,4.23466058226e-13
33350,5.41602454887e-14
33351,4.61923605144e-07
33352,1.1177910892e-05
33353,1.1177910892e-05
33354,1.01014547909e-05
33355,6.06051298746e-06
33356,6.06051298746e-06
33357,9.48200597358e-14
33358,1.31855636842e-14
33359,1.55882105446e-07
33360,6.06051298746e-06
33361,6.06051298746e-06
33362,3.71627243112e-06
33363,1.62022649874e-06
33364,1.62022649874e-06
33365,1.50842934064e-13
33366,5.09644816583e-15
33367,3.79133275885e-08
33368,1.62022649874e-06
33369,1.62022649874e-06
33370,1.27018611238e-05
33371,1.93364667211e-05
33372,1.93364667211e-05
33373,5.21321375825e-13
33374,6.34875995092e-14
33375,4.05848254559e-07
33376,1.93364667211e-05
33377,1.93364667211e-05
33378,0.000319245882565
33379,9.10242451937e-05
33380,9.10242451937e-05
33381,9.04486902042e-12
33382,2.57709912438e-12
33383,1.33456196636e-05
33384,9.10242451937e-05
33385,9.10242451937e-05
33386,4.17550336351e-06
33387,5.21989659319e-06
33388,5.21989659319e-06
33389,6.92453229088e-14
33390,5.30533326689e-15
33391,3.15009920371e-08
33392,5.21989659319e-06
33393,5.21989659319e-06
33394,0.000341677572578
33395,9.05739143491e-05
33396,9.05739143491e-05
33397,1.17327363103e-11
33398,2.19333839285e-12
33399,2.41156467382e-05
33400,9.05739143491e-05
33401,9.05739143491e-05
33402,0.000394206814235
33403,0.00011216616258
33404,0.00011216616258
33405,8.46638991553e-12
33406,1.7059792164e-12
33407,2.15837262658e-05
33408,0.00011216616258
33409,0.00011216616258
33410,9.31025034845e-10
33411,5.44116245116e-11
33412,5.44116245116e-11
33413,4.93688893327e-18
33414,1.15458774629e-19
33415,1.74747163354e-12
33416,5.44116245116e-11
33417,5.44116245116e-11
33418,3.62897153536e-05
33419,2.2123222152e-05
33420,2.2123222152e-05
33421,1.35628596028e-12
33422,2.41789525684e-13
33423,1.84608734344e-06
33424,2.2123222152e-05
33425,2.2123222152e-05
33426,1.53216642502e-05
33427,7.78962112236e-06
33428,7.78962112236e-06
33429,2.73287197993e-13
33430,5.28603379059e-14
33431,2.16403719833e-07
33432,7.78962112236e-06
33433,7.78962112236e-06
33434,0.000260016560787
33435,0.00052746233996
33436,0.00052746233996
33437,6.81625172971e-11
33438,1.246646536e-11
33439,4.88936711918e-05
33440,0.00052746233996
33441,0.00052746233996
33442,8.77038382896e-06
33443,3.04238783428e-05
33444,3.04238783428e-05
33445,4.35777282315e-13
33446,7.17876279255e-14
33447,3.26829649566e-07
33448,3.04238783428e-05
33449,3.04238783428e-05
33450,0.000267157593044
33451,6.47734923405e-05
33452,6.47734923405e-05
33453,5.01309020337e-12
33454,9.64086991663e-13
33455,1.18356192615e-05
33456,6.47734923405e-05
33457,6.47734923405e-05
33458,0.000319048733218
33459,0.000101964244095
33460,0.000101964244095
33461,6.04208740332e-12
33462,1.16320809321e-12
33463,1.63791428349e-05
33464,0.000101964244095
33465,0.000101964244095
33466,9.4475588412e-05
33467,3.38152385666e-05
33468,3.38152385666e-05
33469,2.3898912363e-12
33470,6.03300992063e-13
33471,5.32562171429e-06
33472,3.38152385666e-05
33473,3.38152385666e-05
33474,2.76436185231e-05
33475,9.25058429857e-06
33476,9.25058429857e-06
33477,2.94714491526e-12
33478,2.06910213247e-13
33479,1.14853855848e-06
33480,9.25058429857e-06
33481,9.25058429857e-06
33482,9.54942006501e-05
33483,3.78500662919e-05
33484,3.78500662919e-05
33485,9.07401486849e-13
33486,1.86856864075e-13
33487,2.90186926577e-06
33488,3.78500662919e-05
33489,3.78500662919e-05
33490,2.76881801256e-05
33491,9.58732107392e-06
33492,9.58732107392e-06
33493,3.19502670848e-13
33494,5.46615026463e-14
33495,6.50394838431e-07
33496,9.58732107392e-06
33497,9.58732107392e-06
33498,7.80997870606e-05
33499,2.16165408347e-05
33500,2.16165408347e-05
33501,1.9773707411e-12
33502,3.10774355469e-13
33503,3.59228533853e-06
33504,2.16165408347e-05
33505,2.16165408347e-05
33506,4.62651078124e-05
33507,3.65251471521e-05
33508,3.65251471521e-05
33509,1.61126244725e-12
33510,2.7001933133e-13
33511,2.66983465735e-06
33512,3.65251471521e-05
33513,3.65251471521e-05
33514,6.00914245297e-06
33515,2.73009732155e-06
33516,2.73009732155e-06
33517,9.87517766128e-14
33518,7.52901667606e-15
33519,9.11594852937e-08
33520,2.73009732155e-06
33521,2.73009732155e-06
33522,1.01439509308e-05
33523,5.32132162334e-06
33524,5.32132162334e-06
33525,2.04236123456e-13
33526,2.06629689487e-14
33527,2.07678439779e-07
33528,5.32132162334e-06
33529,5.32132162334e-06
33530,3.59226687578e-05
33531,1.0015335647e-05
33532,1.0015335647e-05
33533,1.138638012e-12
33534,1.34630303325e-13
33535,1.31871343001e-06
33536,1.0015335647e-05
33537,1.0015335647e-05
33538,0.000158553797519
33539,2.60146753135e-05
33540,2.60146753135e-05
33541,1.16012442708e-11
33542,1.30428263675e-12
33543,9.26981010707e-06
